taxon id,taxon name,LJ_2017_033.gz,LJ_2017_035.gz,LJ_2017_036.gz,LJ_2017_039.gz,LJ_2017_040.gz,PS1_P1.gz,PS1_P2.gz,Rhizo_P1.gz,Rhizo_P2.gz
1056112,Weissella thailandensis fsh4-2,9,13,3,8,8,6,5,1,2
1188242,Mycoplasma bovis 8790,5,7,3,8,13,6,6,5,2
859194,Mycoplasma haemofelis Ohio2,7,6,4,8,8,4,1,12,5
656414,Escherichia coli H736,5,6,8,18,7,5,1,4,1
1171377,Bibersteinia trehalosi USDA-ARS-USMARC-192,7,7,2,13,7,5,2,8,4
565653,Enterococcus gallinarum EG2,9,3,0,7,7,11,3,4,11
695563,Lactobacillus amylovorus DSM 16698,2,9,3,12,6,4,5,9,4
869211,Spirochaeta thermophila DSM 6578,8,4,2,5,4,8,8,9,6
1163741,Helicobacter pylori Shi169,7,4,1,4,4,6,14,6,8
760570,Streptococcus parasanguinis ATCC 15912,8,5,2,2,7,4,6,16,4
1217634,Acinetobacter baumannii NIPH 410,7,13,2,6,6,5,2,7,6
1089443,Bacillus subtilis subsp. subtilis str. SC-8,5,8,2,17,9,1,5,3,4
685038,Escherichia coli O83:H1 str. NRG 857C,10,7,0,5,17,4,2,4,5
1073372,Streptococcus parasanguinis CC87K,12,11,1,12,9,2,0,5,2
416870,Lactococcus lactis subsp. cremoris MG1363,12,13,3,7,6,4,5,2,2
267377,Methanococcus maripaludis S2,17,4,15,14,3,0,0,1,0
888055,Leptotrichia wadei F0279,7,5,3,11,12,1,7,4,4
526976,Bacillus cereus BDRD-ST196,9,8,6,3,2,0,7,11,8
708248,Mycoplasma suis KI3806,4,5,3,6,4,5,11,3,12
1365964,Bifidobacterium breve MCC 1114,8,6,3,7,6,4,2,14,3
1226334,Lactobacillus helveticus CIRM-BIA 951,3,10,2,7,11,5,3,3,9
1095735,Streptococcus mitis SK616,4,6,5,12,13,3,3,2,5
272567,Geobacillus stearothermophilus 10,4,8,1,6,12,2,4,11,5
295358,Mycoplasma hyopneumoniae 232,5,2,9,11,10,6,5,3,2
643680,Saccharomyces cerevisiae EC1118,3,3,1,4,1,18,4,9,10
416269,Actinobacillus pleuropneumoniae serovar 5b str. L20,10,4,4,4,10,4,0,14,3
992034,Helicobacter pylori Hp A-9,8,7,0,3,7,4,11,5,8
1051981,Streptococcus equi subsp. ruminatorum CECT 5772,5,12,2,14,6,3,5,6,0
629267,Pseudomonas amygdali pv. lachrymans str. M302278,9,3,1,4,4,7,9,13,3
1261065,Gardnerella vaginalis JCP8070,5,17,0,10,7,3,2,8,1
347257,Mycoplasma agalactiae PG2,9,2,1,12,3,7,8,6,5
1159062,Helicobacter pylori GAMchJs124i,3,9,1,8,8,5,0,16,2
190304,Fusobacterium nucleatum subsp. nucleatum ATCC 25586,16,3,1,7,17,0,3,0,5
1401068,Prevotella bivia DNF00320,7,6,1,9,2,7,5,11,4
420890,Lactococcus garvieae Lg2,3,5,2,1,2,5,5,26,3
307796,Saccharomyces cerevisiae YJM789,6,3,2,14,12,4,1,5,5
882101,Sinorhizobium fredii GR64,1,6,3,9,3,18,3,7,2
374931,Haemophilus influenzae PittGG,6,8,5,5,6,3,8,6,5
526993,Bacillus cereus AH1272,2,8,0,2,12,9,4,8,7
749509,Enterococcus faecalis EnGen0311,6,10,4,6,6,6,3,3,7
482300,Microcystis aeruginosa SPC777,6,7,1,13,8,5,0,5,6
915438,Prevotella oryzae DSM 17970,11,7,4,3,1,6,3,10,6
1359157,Anaplasma phagocytophilum str. CRT53-1,6,4,0,4,4,9,7,16,1
267872,Microcystis aeruginosa PCC 7806,8,11,2,5,2,7,4,7,5
315456,Rickettsia felis URRWXCal2,6,2,1,8,11,6,3,10,4
1359164,Rickettsia amblyommatis str. Ac/Pa,4,4,0,7,4,6,4,5,17
1042402,Lactococcus lactis subsp. lactis CNCM I-1631,3,5,4,5,6,13,5,3,7
436308,Nitrosopumilus maritimus SCM1,21,3,5,16,3,0,1,2,0
216592,Escherichia coli 042,2,7,6,2,12,7,4,5,5
409438,Escherichia coli SE11,5,8,3,6,4,8,2,13,1
333849,Enterococcus faecium DO,6,7,3,10,10,3,4,6,1
929793,Campylobacter concisus UNSWCD,4,4,2,13,6,10,4,3,4
1104446,Borrelia turcica IST7,15,6,1,11,3,0,5,4,5
57270,Plasmodium falciparum Palo Alto/Uganda,10,11,4,3,4,0,6,2,10
1359196,Rickettsia felis str. Pedreira,6,2,0,10,6,7,2,15,2
177416,Francisella tularensis subsp. tularensis SCHU S4,11,5,1,4,7,2,3,9,8
1407065,Staphylococcus sciuri subsp. carnaticus GVGS2,6,12,2,13,16,0,0,0,0
1226665,Acetobacter pasteurianus NBRC 3299,8,5,2,4,6,6,4,9,5
563008,Prevotella oris C735,10,3,5,3,4,7,6,6,5
1268635,Legionella oakridgensis ATCC 33761 = DSM 21215,4,9,3,7,8,4,2,11,1
1344998,Staphylococcus epidermidis CIM40,5,5,2,14,3,4,3,9,4
469621,Fusobacterium periodonticum 1_1_41FAA,6,2,0,7,6,2,18,7,1
1196216,Staphylococcus aureus subsp. aureus ST72,8,5,2,7,23,2,1,1,0
1268995,Escherichia coli 908525,8,1,1,10,9,5,4,7,4
1196164,Listeria monocytogenes serotype 1/2b str. 10-0811,3,3,3,4,7,4,7,7,11
1316254,Veillonella parvula HSIVP1,6,3,1,6,6,9,2,11,5
1339315,Bacteroides fragilis str. 3988T(B)14,5,7,0,4,4,4,13,6,6
292805,Wolbachia endosymbiont strain TRS of Brugia malayi,3,4,3,8,5,6,4,12,4
671068,Planktothrix serta PCC 8927,8,11,2,13,3,3,1,6,1
1268978,Escherichia coli 113303,3,5,0,8,4,4,2,10,12
1124992,Mycoplasma capricolum subsp. capripneumoniae 87001,2,12,4,1,8,4,1,10,6
1115816,Streptococcus pyogenes GA06023,14,10,4,2,4,2,3,6,3
888825,Streptococcus sanguinis VMC66,14,2,3,9,1,3,9,1,6
1125702,Treponema vincentii F0403,5,12,1,11,3,2,5,4,5
525328,Lactobacillus iners DSM 13335,9,5,0,3,2,8,6,8,7
1423748,Lactobacillus gallinarum DSM 10532 = JCM 2011,3,6,2,5,2,8,11,4,7
1352356,Helicobacter pylori SouthAfrica20,6,9,4,5,4,2,3,10,4
1053222,Bacillus cereus MSX-D12,9,2,1,2,8,5,5,7,8
936046,Agaricus bisporus var. bisporus H97,2,1,0,0,1,6,8,17,12
721123,Microcystis aeruginosa PCC 9701,1,5,3,0,3,6,5,16,8
469605,Fusobacterium gonidiaformans 3-1-5R,0,1,1,5,0,2,31,1,6
527029,Bacillus thuringiensis serovar pondicheriensis BGSC 4BA1,4,5,3,5,2,11,4,7,6
1386083,Helicobacter pylori X47-2AL,10,7,4,10,8,0,4,3,1
997877,Bacteroides dorei CL03T12C01,3,5,5,14,2,4,2,7,5
1339271,Bacteroides fragilis str. J-143-4,5,3,0,5,12,2,5,7,8
1437823,Xenorhabdus nematophila AN6/1,9,4,2,0,2,2,12,6,10
867904,Methanomethylovorans hollandica DSM 15978,5,11,12,7,7,1,1,2,1
281310,Haemophilus influenzae 86-028NP,7,4,6,13,0,5,5,2,5
619593,Acidianus sulfidivorans JP7,2,1,2,6,5,1,1,26,3
1641812,Microcystis aeruginosa NIES-2549,9,4,1,6,9,3,4,6,5
1339280,Bacteroides fragilis str. 2-F-2 #4,3,2,3,5,10,5,3,5,11
866776,Veillonella atypica ACS-049-V-Sch6,5,6,2,8,7,3,1,10,5
1446701,Escherichia coli O169:H41,6,6,3,7,6,3,3,5,7
721032,Saccharomyces cerevisiae Kyokai no. 7,7,4,3,3,7,10,3,4,5
1244155,Enterococcus faecium SD3B-2,3,1,2,7,2,3,7,18,3
1388751,Campylobacter subantarcticus LMG 24374,1,3,1,4,6,12,2,10,7
546340,Enterococcus faecium E1679,1,11,3,8,11,2,1,5,4
1076934,Streptococcus lutetiensis 033,1,6,5,6,2,2,4,4,16
981333,Acinetobacter parvus DSM 16617 = CIP 108168,11,7,1,5,4,5,1,2,10
484019,Thermosipho africanus TCF52B,3,8,5,17,5,2,4,0,2
889517,Saccharomyces cerevisiae CEN.PK113-7D,5,15,2,6,14,0,2,0,2
1000588,Streptococcus mitis bv. 2 str. SK95,5,4,3,10,3,8,3,6,4
1444219,Escherichia coli 1-392-07_S4_C1,2,0,0,0,1,8,6,14,15
435591,Parabacteroides distasonis ATCC 8503,12,9,1,2,10,6,1,3,2
698955,Gardnerella vaginalis 55152,8,1,6,4,3,2,3,12,7
1045854,Weissella koreensis KACC 15510,5,4,5,3,2,5,10,7,5
1408188,Lactococcus lactis RTB018,1,2,0,10,5,3,2,7,15
243275,Treponema denticola ATCC 35405,2,3,2,0,0,13,9,2,14
1295527,Enterococcus faecium CRL1879,4,9,1,1,6,12,2,6,4
1114856,Natronorubrum tibetense GA33,9,5,11,5,9,0,4,0,2
553174,Prevotella melaninogenica ATCC 25845,6,3,2,5,5,11,6,3,4
550691,Escherichia coli E1114,4,8,5,4,6,3,5,9,1
481009,Rickettsia philipii str. 364D,5,11,2,5,4,7,6,2,3
1355530,Helicobacter pylori UM084,18,3,3,6,4,1,4,2,4
1134836,Enterococcus faecium R496,7,8,1,8,10,2,2,5,2
1085538,Leptospira interrogans serovar Bataviae str. HAI135,6,6,5,3,7,5,2,8,3
1359193,Rickettsia bellii str. RML An4,3,2,2,14,4,4,8,4,4
1159058,Helicobacter pylori GAM96Ai,5,2,6,1,11,2,3,7,8
1400869,Lysinibacillus sphaericus CBAM5,6,3,0,2,5,5,10,6,7
1006581,Mycoplasma gallisepticum S6,2,15,1,6,9,3,3,3,2
762633,Thermus thermophilus SG0.5JP17-16,9,6,5,5,4,1,5,2,7
1302649,Tetragenococcus muriaticus PMC-11-5,5,2,2,6,5,10,7,4,3
545774,Streptococcus gallolyticus subsp. gallolyticus TX20005,4,5,5,8,6,5,4,3,4
1192560,Salmonella enterica subsp. enterica serovar Cubana str. 76814,1,2,2,8,1,11,7,8,4
526989,Bacillus cereus F65185,4,8,5,4,5,10,1,7,0
486410,Streptococcus dysgalactiae subsp. equisimilis GGS_124,7,6,2,8,3,4,0,6,8
1095733,Streptococcus parasanguinis F0449,3,5,2,7,5,10,4,4,4
1359199,Rickettsia rhipicephali str. Ect,8,5,1,1,1,4,3,3,17
1191280,Helicobacter pylori FD430,7,4,4,15,4,8,1,0,0
1201294,Methanoculleus bourgensis MS2,6,3,16,10,3,3,0,2,0
546272,Brucella melitensis ATCC 23457,11,5,1,3,7,2,4,10,0
1294274,Streptococcus equinus JB1,2,4,4,6,5,7,3,9,3
656400,Escherichia coli H420,2,6,1,9,5,1,7,6,6
242619,Porphyromonas gingivalis W83,5,10,2,8,3,1,4,8,2
483217,Bacteroides dorei DSM 17855,6,5,1,1,12,5,6,3,4
548480,Bifidobacterium longum subsp. longum ATCC 55813,4,7,2,9,2,3,6,7,3
907287,Mycoplasma hyopneumoniae 168,1,2,0,3,0,5,1,25,6
702446,Bacteroides vulgatus PC510,3,4,8,2,14,6,1,3,1
1333865,Streptococcus oralis subsp. tigurinus 2426,1,2,0,6,9,4,1,8,11
553482,Streptococcus equi subsp. equi 4047,2,6,0,3,11,5,2,1,12
205913,Bifidobacterium longum DJO10A,13,3,2,4,11,3,1,4,1
749510,Enterococcus faecalis TX0645,1,2,1,5,23,4,3,3,0
1207470,Streptococcus pyogenes M1 476,3,6,0,10,5,16,1,1,0
1282664,Streptococcus oralis subsp. tigurinus AZ_3a,7,3,4,2,4,5,6,5,6
1094508,Thermoanaerobacterium saccharolyticum JW/SL-YS485,1,0,0,0,1,1,4,0,35
563041,Helicobacter pylori G27,4,6,6,2,7,2,1,12,2
1446581,Escherichia coli O128:H2 str. 2011C-3317,8,0,1,6,2,8,5,8,4
563770,Escherichia coli Vir68,4,3,3,6,4,12,3,7,0
1191282,Helicobacter pylori FD568,1,6,3,6,12,4,1,4,5
1134791,Enterococcus faecalis ERV41,1,1,2,8,6,1,11,1,11
344610,Escherichia coli 53638,2,5,0,9,5,7,3,8,2
526984,Bacillus cereus Rock3-29,4,2,3,2,6,2,11,9,2
1035817,Bifidobacterium longum subsp. longum KACC 91563,7,6,2,5,2,5,6,4,4
698956,Gardnerella vaginalis 1400E,7,4,0,2,8,11,0,8,1
1443115,Clostridium haemolyticum NCTC 8350,2,2,2,8,12,6,3,3,3
1053241,Bacillus cereus VD169,4,2,4,0,13,3,2,8,5
697286,Paenibacillus larvae subsp. larvae DSM 25719,9,4,1,1,2,7,4,5,8
1338518,Bacillus velezensis UCMB5033,3,3,3,7,7,2,3,11,2
574521,Escherichia coli O127:H6 str. E2348/69,7,6,1,5,5,5,2,4,6
1346611,Thermoclostridium stercorarium subsp. leptospartum DSM 9219,5,3,0,5,8,5,3,5,7
754503,Mycoplasma hyopneumoniae 7422,1,4,5,2,3,12,5,3,6
1051661,Lactobacillus casei UW4,6,1,0,2,1,0,21,2,8
1231719,Helicobacter pylori A45,2,4,1,9,2,7,5,9,2
565040,Bifidobacterium longum subsp. infantis 157F,4,0,3,1,4,6,6,6,11
2486236,Microcystis flos-aquae Mf_QC_C_20070823_S10D,3,12,1,11,2,1,2,3,5
1112244,Chlamydia psittaci 06-1683,6,2,0,5,4,6,3,11,3
1914872,Nodularia spumigena UHCC 0039,4,3,1,9,8,4,2,7,2
1322347,Bifidobacterium longum E18,5,2,3,8,7,3,2,9,1
992064,Helicobacter pylori Hp H-11,10,4,5,1,5,4,4,4,3
122587,Neisseria meningitidis Z2491,9,6,2,6,14,1,1,1,0
1240687,Leptospira kirschneri serovar Bulgarica str. Nikolaevo,11,5,4,14,5,0,0,1,0
864567,Streptococcus mitis ATCC 6249,3,2,2,3,7,3,9,5,6
2517782,Microcystis aeruginosa NIES-3787,5,1,2,3,4,6,4,9,6
347255,Rickettsia africae ESF-5,7,2,1,2,7,7,5,4,5
479436,Veillonella parvula DSM 2008,4,3,4,2,3,3,0,13,8
1236908,Wolbachia endosymbiont of Drosophila simulans wNo,13,11,2,3,6,0,0,3,2
1195243,Porphyromonas gingivalis JCVI SC001,3,9,3,5,8,6,2,3,1
2517783,Microcystis aeruginosa NIES-3804,8,2,3,4,5,4,1,6,7
888818,Streptococcus sanguinis SK408,6,1,2,4,14,5,0,7,1
1244151,Enterococcus faecium OC2A-1,4,7,0,9,6,3,7,1,2
716544,Waddlia chondrophila WSU 86-1044,9,6,4,3,5,5,2,2,3
682148,Gardnerella vaginalis 5-1,7,0,2,6,1,3,5,7,8
1235789,Parabacteroides goldsteinii dnLKV18,3,1,2,5,3,4,3,15,3
1145114,Helicobacter pylori R037c,6,2,1,3,2,8,0,10,7
1200324,Helicobacter pylori UMB_G1,2,0,0,2,2,0,0,19,14
449468,Microcystis aeruginosa NIES-298,2,7,5,5,9,2,0,3,6
857292,Streptococcus intermedius F0395,6,2,3,7,5,6,0,7,3
1299294,Salmonella enterica subsp. arizonae str. CFSAN000560,5,6,3,6,3,2,4,7,2
1394179,Mycoplasma iowae DK-CPA,3,8,2,11,3,2,2,1,6
126793,Plasmodium vivax Sal-1,6,2,5,4,2,3,2,9,5
1104322,Lactococcus lactis subsp. cremoris A76,10,0,0,2,4,5,6,10,1
999437,Treponema denticola SP33,5,4,0,0,3,2,6,7,11
176280,Staphylococcus epidermidis ATCC 12228,8,4,1,3,7,5,0,6,4
83332,Mycobacterium tuberculosis H37Rv,3,2,0,4,1,18,1,7,2
526985,Bacillus cereus Rock3-42,7,5,4,4,8,4,2,2,2
1055528,Helicobacter pylori Puno120,4,1,1,2,10,4,2,10,4
521097,Capnocytophaga ochracea DSM 7271,5,1,3,8,4,1,7,4,5
1330043,Bacillus bombysepticus str. Wang,8,4,0,0,15,3,3,4,1
406560,Streptococcus pneumoniae SP14-BS69,2,0,0,1,4,3,8,9,11
866346,Helicobacter pylori F57,5,6,1,2,1,3,6,10,3
992065,Helicobacter pylori Hp H-18,1,4,4,11,4,3,0,5,5
528348,Neisseria gonorrhoeae DGI2,5,9,1,4,5,4,2,6,1
526967,Bacillus cereus 172560W,2,5,1,9,8,2,1,3,6
1053203,Bacillus cereus HuA2-4,2,1,1,1,5,2,3,18,4
907240,Helicobacter pylori Gambia94/24,0,1,0,0,0,2,4,9,21
1268975,Escherichia coli 110957,6,2,1,5,10,4,1,7,1
556260,Bacteroides dorei 5_1_36/D4,7,6,1,4,2,5,4,7,1
1417796,Escherichia coli LAU-EC10,3,1,0,2,4,2,5,18,1
992057,Helicobacter pylori Hp A-27,1,5,4,9,2,5,1,9,0
1415765,Streptococcus mitis 21/39,5,2,5,5,4,5,1,7,2
722911,Bifidobacterium longum subsp. longum F8,0,2,0,2,4,17,3,7,1
1217640,Acinetobacter baumannii NIPH 190,2,1,2,7,5,3,6,7,3
699186,Enterococcus faecalis R712,7,7,5,2,13,1,1,0,0
1226333,Lactobacillus helveticus CIRM-BIA 104,5,5,1,7,1,3,7,1,6
992055,Helicobacter pylori Hp A-16,3,3,0,3,1,5,7,2,12
1339316,Bacteroides fragilis str. 3998T(B)3,5,6,2,1,2,6,3,6,5
523850,Thermococcus onnurineus NA1,7,4,6,6,10,0,1,1,0
1337888,Geobacillus kaustophilus GBlys,9,8,0,3,4,2,0,5,4
698959,Gardnerella vaginalis 00703C2mash,5,4,5,7,8,0,3,2,1
888809,Streptococcus sanguinis SK72,3,6,1,2,3,7,2,7,4
1337394,Helicobacter pylori PZ5080,16,4,0,8,3,1,2,0,1
1386968,Francisella tularensis subsp. novicida PA10-7858,6,4,2,0,3,3,5,11,1
1382925,Helicobacter pylori oki673,5,4,4,3,4,8,2,3,2
765953,Waddlia chondrophila 2032/99,0,2,2,2,2,6,8,3,10
565661,Enterococcus faecium 1,231,408,5,7,0,4,4,5,4,3,3
575591,Brucella abortus NCTC 8038,6,1,0,3,2,7,2,10,4
550537,Salmonella enterica subsp. enterica serovar Enteritidis str. P125109,5,3,1,10,3,5,3,3,2
579112,Vibrio cholerae M66-2,2,0,0,2,3,9,3,5,11
272622,Lactococcus lactis subsp. cremoris SK11,5,1,1,2,2,12,3,8,1
1191283,Helicobacter pylori FD577,2,3,1,2,3,4,5,7,8
1365965,Bifidobacterium breve MCC 1128,7,1,3,6,0,7,4,4,2
520453,Brucella abortus bv. 5 str. B3196,1,4,0,3,7,3,5,8,3
1008452,Streptococcus mitis SK1073,7,3,1,5,5,3,2,6,2
717960,Faecalitalea cylindroides T2-87,3,4,1,6,6,6,1,3,4
525310,Lactobacillus brevis subsp. gravesensis ATCC 27305,4,4,3,7,2,4,6,2,2
445987,Borreliella valaisiana VS116,1,5,2,0,12,2,5,6,1
862962,Bacteroides fragilis 638R,7,6,0,5,9,3,1,3,0
657309,Bacteroides xylanisolvens XB1A,2,0,0,0,2,8,2,13,7
264730,Pseudomonas savastanoi pv. phaseolicola 1448A,3,5,2,4,6,5,0,7,2
2486261,Microcystis aeruginosa Ma_OC_LR_19540900_S633,1,6,0,1,4,3,1,17,1
314724,Borrelia turicatae 91E135,3,2,1,0,9,4,4,6,5
1455601,Escherichia coli G3/10,0,1,1,2,0,2,2,19,7
1053207,Bacillus cereus HuB1-1,2,3,1,7,3,4,1,8,5
2486257,Microcystis aeruginosa Ma_SC_T_19800800_S464,2,6,0,4,8,2,2,7,3
1315281,Pseudoalteromonas phenolica O-BC30,4,5,4,8,4,1,0,3,5
387344,Lactobacillus brevis ATCC 367,3,3,1,8,6,4,5,3,1
1192688,Salmonella enterica subsp. enterica serovar Dublin str. UC16,9,5,2,2,7,4,0,4,1
306263,Campylobacter lari RM2100,3,7,4,4,2,4,3,5,2
1444180,Escherichia coli 2-210-07_S3_C3,4,2,0,5,5,4,4,7,3
561007,Mycobacteroides abscessus ATCC 19977,4,3,0,2,3,2,8,10,2
340047,Mycoplasma capricolum subsp. capricolum ATCC 27343,3,4,0,0,3,5,6,4,8
997892,Bacteroides xylanisolvens CL03T12C04,2,0,3,2,10,4,2,7,3
1081640,Sphingomonas elodea ATCC 31461,3,1,3,17,5,0,0,4,0
1163743,Helicobacter pylori HUP-B14,3,4,1,6,8,5,2,1,3
1415759,Streptococcus pseudopneumoniae 22725,7,4,2,2,3,0,2,9,4
768726,Streptococcus mitis bv. 2 str. F0392,6,7,1,10,2,2,0,3,2
574961,Saccharomyces cerevisiae JAY291,1,5,1,3,3,5,3,1,11
1359203,Rickettsia parkeri str. Grand Bay,2,4,2,3,2,2,3,7,8
264199,Streptococcus thermophilus LMG 18311,2,4,2,4,3,6,4,6,2
309798,Coprothermobacter proteolyticus DSM 5265,3,5,3,4,3,0,1,14,0
994478,Candidatus Steffania adelgidicola str. Klausen-Leopoldsdorf,6,5,0,7,4,3,1,2,5
434271,Actinobacillus pleuropneumoniae serovar 3 str. JL03,9,2,2,5,6,0,4,3,2
526982,Bacillus cereus Rock1-15,1,5,0,6,7,5,5,3,0
412694,Bacillus thuringiensis str. Al Hakam,7,4,0,1,3,4,6,4,3
374927,Haemophilus influenzae 22.1-21,3,8,2,2,4,2,5,5,1
1159208,Streptococcus infantis SPAR10,2,3,1,4,10,4,4,2,2
377628,Yersinia pestis Nepal516,7,10,1,4,8,0,0,1,1
997881,Bacteroides fragilis CL05T12C13,1,5,0,7,3,4,5,0,7
1318459,Fusarium pseudograminearum CS5834,12,2,1,2,4,4,2,5,0
525375,Staphylococcus epidermidis M23864:W2(grey),3,1,2,3,1,4,5,3,10
656397,Escherichia coli H386,5,1,1,8,4,3,1,6,3
997891,Bacteroides vulgatus CL09T03C04,8,2,0,3,1,5,3,9,1
1268986,Escherichia coli 907713,10,3,1,3,1,7,1,4,1
1191464,Helicobacter pylori FD535,4,8,0,14,3,0,2,0,0
192952,Methanosarcina mazei Go1,0,0,11,19,1,0,0,0,0
211110,Streptococcus agalactiae NEM316,1,1,1,8,6,5,5,2,2
1321940,Helicobacter pylori UM066,11,4,1,5,4,3,3,0,0
233413,Mycobacterium tuberculosis variant bovis AF2122/97,5,1,0,2,2,3,5,9,4
435590,Bacteroides vulgatus ATCC 8482,2,1,2,8,7,2,4,4,1
1235786,Bacteroides vulgatus dnLKV7,4,3,0,6,4,1,2,6,4
742740,[Clostridium] symbiosum WAL-14163,5,2,1,10,0,7,2,2,1
1408284,Clostridium botulinum Prevot_594,1,4,3,7,5,3,1,5,1
1053171,Bacillus cereus BAG1X1-2,3,4,1,3,1,7,1,8,2
992061,Helicobacter pylori Hp H-6,1,3,0,1,2,6,1,4,12
1239792,Streptococcus mitis 11/5,4,2,0,8,4,3,0,6,3
1157448,Enterococcus faecium EnGen0153,4,5,1,2,2,3,0,1,12
945555,Acinetobacter baumannii WM99c,5,1,1,6,4,4,0,3,6
1433289,Streptococcus thermophilus M17PTZA496,7,4,1,5,0,3,4,5,1
242231,Neisseria gonorrhoeae FA 1090,2,0,5,4,1,10,2,4,2
907239,Helicobacter pylori SouthAfrica7,2,3,4,1,9,3,1,3,4
526969,Bacillus cereus m1550,6,5,0,6,3,2,3,4,1
1073250,Desulfamplus magnetovallimortis BW-1,2,4,1,3,4,8,4,0,4
585397,Escherichia coli ED1a,3,3,0,7,4,3,1,7,2
888049,Streptococcus oralis ATCC 49296,2,2,0,3,2,8,2,8,3
992033,Helicobacter pylori Hp A-5,2,6,2,6,0,1,9,2,2
637913,Helicobacter pylori v225d,2,3,2,1,5,5,4,5,2
1973485,Fremyella diplosiphon NIES-3275,1,4,4,5,5,2,3,4,1
999414,Fusobacterium nucleatum subsp. animalis F0419,1,2,0,0,1,2,12,0,11
1339276,Bacteroides fragilis str. DS-208,4,4,0,1,5,5,5,1,4
1054460,Streptococcus pseudopneumoniae IS7493,2,5,3,5,6,5,0,0,3
526987,Bacillus cereus Rock4-2,1,6,2,4,4,1,4,3,4
1391465,Enterococcus faecium 10/96A,5,3,1,4,4,3,3,4,2
2060474,Microcystis wesenbergii TW10,13,3,0,4,1,1,3,3,1
992043,Helicobacter pylori Hp H-30,1,0,0,0,2,20,1,4,1
1457186,Bifidobacterium longum subsp. longum EK13,5,7,3,4,5,3,1,0,1
868134,Escherichia coli DEC1B,4,6,0,5,1,4,2,5,2
992063,Helicobacter pylori Hp H-10,4,1,3,2,9,2,1,3,4
1403336,Porphyromonas gingivalis AJW4,4,6,1,2,2,3,4,4,3
469616,Fusobacterium mortiferum ATCC 9817,4,10,0,6,5,3,0,1,0
525381,Streptococcus pneumoniae TCH8431/19A,6,3,5,3,9,1,0,0,1
1053218,Bacillus cereus MC118,10,3,0,2,7,0,1,4,1
523847,Sulfuracidifex metallicus DSM 6482 = JCM 9184,14,1,0,4,1,0,1,0,7
1238236,Chlamydia psittaci 10_743_SC13,7,3,2,6,1,3,4,0,2
981540,Streptococcus pasteurianus ATCC 43144,2,2,0,5,14,0,1,2,2
1441736,Fusobacterium necrophorum BFTR-2,2,1,3,1,2,12,2,3,2
1105109,Rickettsia slovaca str. D-CWPP,0,2,1,2,3,5,4,5,6
568815,Brucella microti CCM 4915,1,2,0,8,1,6,3,2,5
907237,Helicobacter pylori Lithuania75,6,5,4,2,3,2,3,2,1
888745,Streptococcus agalactiae ATCC 13813,8,1,1,3,2,3,4,3,3
1426844,Helicobacter pylori NY40,4,2,0,2,3,2,3,11,1
572264,Bacillus cereus 03BB102,2,3,4,4,7,2,1,4,1
1421016,Thermoanaerobacterium aotearoense SCUT27,6,5,0,3,3,1,3,1,5
469604,Fusobacterium nucleatum subsp. vincentii 3_1_36A2,2,3,2,4,7,0,7,1,1
1116231,Streptococcus macedonicus ACA-DC 198,5,0,0,4,3,6,0,7,2
402880,Methanococcus maripaludis C5,1,7,5,8,4,0,1,1,0
1055529,Helicobacter pylori Puno135,3,2,0,1,7,1,2,4,7
676037,Nostoc flagelliforme str. Sunitezuoqi,1,3,0,8,4,5,2,3,1
553483,Streptococcus equi subsp. zooepidemicus H70,5,6,1,2,3,3,1,3,3
351160,Methanocella arvoryzae MRE50,2,7,0,3,7,2,5,1,0
523794,Leptotrichia buccalis C-1013-b,0,5,2,4,1,0,3,5,7
2486203,Microcystis aeruginosa FACHB-524,2,1,0,2,6,2,1,10,3
595497,Brucella ceti str. Cudo,2,5,2,2,3,4,1,5,3
1324957,Candidatus Halobonum tyrrellensis G22,0,7,1,14,4,0,0,0,0
1079988,Corynebacterium glutamicum ATCC 14067,3,3,0,2,7,3,1,5,2
439843,Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633,1,1,0,0,0,2,7,6,9
515621,Clostridium botulinum Ba4 str. 657,2,2,2,3,0,8,2,6,1
285006,Saccharomyces cerevisiae RM11-1a,2,4,1,2,3,3,4,6,1
568706,Bordetella pertussis 18323,5,4,1,4,5,2,3,1,1
1002366,Listeria innocua ATCC 33091,3,5,0,12,6,0,0,0,0
1159102,Streptococcus pneumoniae PNI0446,8,0,1,6,6,1,1,2,1
1239793,Streptococcus mitis 13/39,3,3,2,5,6,5,1,1,0
406327,Methanococcus vannielii SB,3,8,4,1,3,1,3,0,3
1138916,Enterococcus faecium EnGen0033,2,3,0,4,3,4,1,6,3
1321939,Helicobacter pylori UM037,0,4,2,14,2,2,2,0,0
570417,Wolbachia endosymbiont of Culex quinquefasciatus Pel,1,2,0,1,0,3,3,9,7
423472,Crocosphaera watsonii WH 0005,2,3,0,0,4,3,5,6,3
575597,Lactobacillus crispatus MV-3A-US,1,1,1,2,4,2,2,11,1
1033806,Halorhabdus tiamatea SARL4B,1,0,0,2,0,13,0,1,8
1191281,Helicobacter pylori FD506,5,1,2,4,5,1,2,5,0
992022,Helicobacter pylori CPY6311,0,2,1,3,1,4,2,10,2
596155,Salmonella enterica subsp. enterica serovar Infantis str. SARB27,6,2,0,5,4,2,3,2,1
702443,Bacteroides ovatus SD CMC 3f,4,1,1,2,0,3,2,9,3
2060470,Microcystis flos-aquae DF17,2,1,0,2,2,4,6,5,3
